Customer ID,Branch Code,City,Age,Age_Group,Avg. Annual Income/Month,Income_Segment,Avg_Balance,Balance_Risk_Level,Balance_Volatility,Balance_Growth,Balance_Growth_Rate,Avg_Products,Product_Adoption,Max_Products,Product_Diversity,Avg_CreditCard,Avg_Active,Activity_Status,Activity_Trend,Risk_Score,Risk_Category,Unpaid Tagging
15730688,1021,Surabaya,25,18-25,9000000,High Income,171174215.5,Low Risk,152032.0,0.17771314900532809,0.05923771668132627,1.0,Low,1,1,1.0,0.25,Inactive,1,0.6422144037841913,High Risk,0
15730735,1023,Surabaya,39,36-45,50000000,Very High Income,0.0,Very High Risk,0.0,0.0,,2.0,Medium,2,1,1.0,0.25,Inactive,-1,0.6053865867221121,High Risk,0
15730796,1024,Surabaya,38,36-45,16000000,Very High Income,0.0,Very High Risk,0.0,0.0,,2.5,High,3,2,1.0,0.0,Inactive,0,0.7622455393839757,Very High Risk,0
15730868,1021,Surabaya,62,55+,21000000,Very High Income,57882823.75,Low Risk,145601.60294332844,0.10428081696994794,0.03538121864681276,1.0,Low,1,1,1.0,1.0,Active,0,0.5388154709139361,High Risk,0
15731166,1023,Surabaya,36,36-45,45000000,Very High Income,308471.2,High Risk,386090.32365421957,43448790.0,inf,1.0,Low,1,1,1.0,0.75,Active,0,0.5596454340061643,High Risk,1
15731478,1023,Surabaya,66,55+,19000000,Very High Income,0.0,Very High Risk,0.0,0.0,,2.0,Medium,2,1,1.0,0.25,Inactive,-1,0.7193075770030464,Very High Risk,0
15731507,1024,Surabaya,52,46-55,20000000,Very High Income,255431.15,High Risk,510862.29999999993,102172460.0,inf,2.0,Medium,2,1,1.0,0.5,Active,0,0.6602704999579885,High Risk,0
15731511,1022,Surabaya,29,26-35,12000000,Very High Income,0.0,Very High Risk,0.0,0.0,,2.0,Medium,2,1,1.0,0.0,Inactive,0,0.8001547313959674,Very High Risk,0
15731519,1023,Surabaya,26,26-35,16000000,Very High Income,90564271.67,Low Risk,111843.91699559108,0.2603327056779608,0.08676125518485289,1.0,Low,1,1,1.0,0.75,Active,0,0.5817149854370145,High Risk,0
15731553,1023,Surabaya,45,36-45,36000000,Very High Income,0.0,Very High Risk,0.0,0.0,,2.0,Medium,2,1,1.0,0.25,Inactive,-1,0.6568347758812437,High Risk,0
15731569,1023,Surabaya,69,55+,16000000,Very High Income,1127868.615,Low Risk,769606.7696960625,129841482.0,inf,2.0,Medium,2,1,1.0,0.75,Active,1,0.6190301060427408,High Risk,0
15731669,1022,Surabaya,64,55+,29000000,Very High Income,104123704.35,Low Risk,234770.5331060878,0.5277651644758307,0.17588400817016475,1.75,Medium,3,3,1.0,0.75,Active,1,0.4864321284090654,Medium Risk,0
15731751,1023,Surabaya,24,18-25,15000000,Very High Income,253357.775,High Risk,268697.7685276821,4360870.0,inf,1.25,Medium,2,2,1.0,1.0,Active,0,0.603215238885594,High Risk,0
15731760,1024,Surabaya,43,36-45,49000000,Very High Income,184618117.55,Low Risk,263603.18124834914,-0.02170707093157399,-0.007033023510335153,1.0,Low,1,1,1.0,0.5,Active,1,0.42750970854539,Medium Risk,0
15731781,1022,Surabaya,44,36-45,34000000,Very High Income,86864657.37,Low Risk,178521.82639386144,0.4251793063321521,0.1418893862197253,1.5,Medium,2,2,1.0,1.0,Active,0,0.4406982962221878,Medium Risk,0
15731829,1021,Surabaya,27,26-35,24000000,Very High Income,215569962.85,Low Risk,294710.1137065314,0.20967550996081044,0.06993333151261347,3.25,Very High,4,3,1.0,1.0,Active,0,0.275713099222304,Low Risk,0
15731890,1021,Surabaya,51,46-55,27000000,Very High Income,76118131.18,Low Risk,170087.56580729233,-0.43656184220703337,-0.14548242463020927,1.0,Low,1,1,1.0,0.75,Active,-1,0.5548165599534982,High Risk,0
15731989,1021,Surabaya,46,46-55,28000000,Very High Income,69502.33,Very High Risk,139004.66,27800932.0,inf,1.0,Low,1,1,1.0,0.25,Inactive,1,0.7325880885764313,Very High Risk,0
15732268,1022,Surabaya,70,55+,0,Low Income,93481.725,Very High Risk,186963.45000000004,37392690.0,inf,1.0,Low,1,1,1.0,0.25,Inactive,1,0.8354620162646743,Very High Risk,0
15732334,1023,Surabaya,59,55+,23000000,Very High Income,63831026.64,Low Risk,77083.30866612218,-0.21724966441637353,-0.07238883523345749,1.75,Medium,2,2,1.0,0.5,Active,1,0.601328299668153,High Risk,0
15732438,1024,Surabaya,67,55+,29000000,Very High Income,19036629.91,Low Risk,349060.47780040925,2.3012718222244137,0.7836481140576002,1.0,Low,1,1,1.0,1.0,Active,0,0.5457861274154561,High Risk,0
15732476,1021,Surabaya,57,55+,23000000,Very High Income,17143446.38,Low Risk,211853.82929195938,0.48120001912619415,0.18001921596821902,1.0,Low,1,1,1.0,0.75,Active,1,0.6247308980326676,High Risk,0
15732610,1023,Surabaya,35,26-35,24000000,Very High Income,46196700.47,Low Risk,86501.0,-0.374139661979411,-0.12471322335689076,1.0,Low,1,1,1.0,0.5,Active,0,0.6489780732189684,High Risk,0
15732621,1024,Surabaya,22,18-25,6000000,Medium Income,110873755.9,Low Risk,174112.81630885188,0.25563498622552927,0.0853568576680471,2.75,High,3,2,1.0,0.5,Active,0,0.5733380808266391,High Risk,0
15732628,1021,Surabaya,48,46-55,23000000,Very High Income,40450381.51,Low Risk,368527.59889638296,-1.8027140926408447,-0.6028425865105731,1.0,Low,1,1,1.0,1.0,Active,0,0.5477867965497253,High Risk,0
15732903,1021,Surabaya,51,46-55,28000000,Very High Income,217794.305,High Risk,270275.8546990529,5515874.0,inf,1.0,Low,1,1,1.0,0.75,Active,1,0.6222031310738829,High Risk,0
15732967,1024,Surabaya,49,46-55,30000000,Very High Income,45904918.45,Low Risk,193237.41907366182,-0.3620563081977869,-0.1192471782791545,1.0,Low,1,1,1.0,0.75,Active,0,0.5720789694407139,High Risk,0
15733014,1024,Surabaya,69,55+,21000000,Very High Income,68313808.2,Low Risk,197235.55366109833,0.5013310377059399,0.1671103483543268,2.0,Medium,2,1,1.0,0.25,Inactive,0,0.6479992565409795,High Risk,1
15733234,1021,Surabaya,31,26-35,32000000,Very High Income,364199.965,High Risk,728399.9299999999,145679986.0,inf,2.75,High,3,2,1.0,0.25,Inactive,1,0.6363787133812613,High Risk,0
15733297,1023,Surabaya,30,26-35,15000000,Very High Income,789036.05,Medium Risk,914412.79820493,167331060.0,inf,3.0,High,3,1,0.25,0.75,Active,0,0.7006296733658968,Very High Risk,1
15733303,1022,Surabaya,68,55+,29000000,Very High Income,20183488.31,Low Risk,449778.6479187105,4.883263970243641,1.6054577880205627,1.0,Low,1,1,1.0,1.0,Active,0,0.5447123849951881,High Risk,0
15733444,1024,Surabaya,58,55+,20000000,Very High Income,107801677.25,Low Risk,73760.33927694477,-0.08530684740472592,-0.028389695463393316,2.0,Medium,3,3,1.0,0.5,Active,0,0.5595806793330932,High Risk,0
15733597,1022,Surabaya,46,46-55,28000000,Very High Income,460721.21,High Risk,531995.0292297403,92144242.0,inf,2.75,High,3,2,1.0,0.25,Inactive,0,0.6509878282986967,High Risk,1
15733616,1022,Surabaya,29,26-35,14000000,Very High Income,0.0,Very High Risk,0.0,0.0,,1.0,Low,1,1,0.25,0.0,Inactive,0,0.9632512934577632,Very High Risk,1
15733705,1023,Surabaya,35,26-35,21000000,Very High Income,29811305.8,Low Risk,125490.4955906356,-0.8805801985868069,-0.29417361239654216,1.0,Low,1,1,1.0,0.75,Active,0,0.6202203974548928,High Risk,0
15733768,1022,Surabaya,70,55+,26000000,Very High Income,67704322.07,Low Risk,304874.5713551722,-0.5655828890067246,-0.18755286716070813,1.0,Low,1,1,1.0,0.75,Active,1,0.5663688318260801,High Risk,1
15733797,1022,Surabaya,34,26-35,42000000,Very High Income,194414.67,High Risk,388829.34,77765868.0,inf,2.0,Medium,2,1,1.0,0.5,Active,0,0.5794804720445975,High Risk,0
15733876,1022,Surabaya,29,26-35,34000000,Very High Income,253491.415,High Risk,506982.83,101396566.0,inf,3.75,Very High,5,3,0.25,0.25,Inactive,1,0.7067400883799619,Very High Risk,1
15733883,1023,Surabaya,26,26-35,17000000,Very High Income,31780532.86,Low Risk,232906.84316893024,0.8443337858168634,0.285083355004249,2.0,Medium,2,1,1.0,0.5,Active,1,0.6417798387105658,High Risk,1
15733904,1022,Surabaya,38,36-45,16000000,Very High Income,9975987.78,Low Risk,346245.1468476971,-8.119037523436958,-2.76120390150882,2.0,Medium,2,1,1.0,0.75,Active,0,0.6107460834580459,High Risk,0
15734005,1023,Surabaya,63,55+,26000000,Very High Income,294893.1,High Risk,196595.40000000002,39319080.0,inf,2.0,Medium,2,1,1.0,0.25,Inactive,0,0.6933073897245785,High Risk,0
15734161,1021,Surabaya,65,55+,29000000,Very High Income,33301359.69,Low Risk,128486.41565680527,0.6705164467355998,0.2235054889793068,1.0,Low,1,1,1.0,0.25,Inactive,0,0.6978000003255732,High Risk,0
15734246,1024,Surabaya,49,46-55,16000000,Very High Income,527866.55,Medium Risk,610360.3991490356,109476560.00000001,inf,4.0,Very High,4,1,0.25,0.5,Active,1,0.7059029628237037,Very High Risk,1
15734311,1022,Surabaya,44,36-45,47000000,Very High Income,134864903.8,Low Risk,141159.83141578673,0.1814540441806102,0.06048468184242465,1.0,Low,1,1,1.0,0.5,Active,-1,0.4814407332520644,Medium Risk,1
15734365,1022,Surabaya,34,26-35,34000000,Very High Income,129069872.55,Low Risk,293411.6356365519,-0.45742023825484796,-0.1526207601150335,1.0,Low,1,1,1.0,1.0,Active,0,0.4243935111554525,Medium Risk,0
15734578,1023,Surabaya,45,36-45,25000000,Very High Income,85319451.47,Low Risk,245646.68046793685,-0.5846850754178177,-0.1951193675797362,2.0,Medium,2,1,1.0,1.0,Active,0,0.45200911667739124,Medium Risk,0
15734609,1024,Surabaya,49,46-55,23000000,Very High Income,606691.9,Medium Risk,707313.0676400043,109385330.0,inf,2.0,Medium,2,1,1.0,0.75,Active,0,0.5937939614553898,High Risk,0
15734628,1022,Surabaya,39,36-45,57000000,Very High Income,0.0,Very High Risk,0.0,0.0,,1.25,Medium,2,2,1.0,0.25,Inactive,-1,0.6144770562351918,High Risk,0
15734674,1022,Surabaya,61,55+,19000000,Very High Income,0.0,Very High Risk,0.0,0.0,,2.0,Medium,2,1,1.0,0.0,Inactive,0,0.7744306368164017,Very High Risk,0
15734714,1021,Surabaya,36,36-45,37000000,Very High Income,66740317.99,Low Risk,377346.517172214,-1.1783676366348799,-0.393952370426313,1.0,Low,1,1,1.0,0.5,Active,1,0.5819708601051137,High Risk,0
15734737,1022,Surabaya,36,36-45,23000000,Very High Income,34053643.34,Low Risk,257079.97406433016,-1.3332666098908426,-0.44469162165927667,1.0,Low,1,1,1.0,1.0,Active,0,0.5537757217077715,High Risk,0
15734762,1024,Surabaya,49,46-55,30000000,Very High Income,0.0,Very High Risk,0.0,0.0,,2.75,High,3,2,1.0,0.25,Inactive,-1,0.6440694357139404,High Risk,0
15734765,1024,Surabaya,68,55+,28000000,Very High Income,80018361.66,Low Risk,187954.69672769553,-0.1914075442275781,-0.06331044104603464,1.5,Medium,2,2,1.0,0.75,Active,1,0.5242804018931533,High Risk,0
15734886,1024,Surabaya,24,18-25,19000000,Very High Income,378581.165,High Risk,757162.33,151432466.0,inf,1.0,Low,1,1,1.0,0.25,Inactive,1,0.7653725504176168,Very High Risk,1
15734987,1023,Surabaya,30,26-35,15000000,Very High Income,0.0,Very High Risk,0.0,0.0,,2.0,Medium,2,1,1.0,0.25,Inactive,-1,0.7340070596199411,Very High Risk,0
15735080,1023,Surabaya,50,46-55,28000000,Very High Income,55660755.54,Low Risk,320977.6785347905,-1.3964382745151085,-0.4672733563425087,1.25,Medium,2,2,1.0,1.0,Active,0,0.5035669257196677,High Risk,0
15735263,1022,Surabaya,68,55+,19000000,Very High Income,72824877.61,Low Risk,180861.85140483145,-0.059289111831769215,-0.018988355515995682,2.0,Medium,2,1,1.0,0.5,Active,0,0.5960024640777429,High Risk,0
15735330,1024,Surabaya,22,18-25,5000000,Medium Income,16656441.56,Low Risk,424081.5379164513,-5.346737691236771,-1.8112595196557206,1.0,Low,1,1,0.25,1.0,Active,0,0.760238351242845,Very High Risk,1
15735339,1021,Surabaya,29,26-35,14000000,Very High Income,15237057.85,Low Risk,245382.24294268593,3.3426225020004536,1.1128242170056777,1.0,Low,1,1,1.0,0.75,Active,-1,0.6595895839371897,High Risk,0
15735388,1023,Surabaya,41,36-45,35000000,Very High Income,65182696.66,Low Risk,103724.27162434066,-0.08029368538262668,-0.026527525223415022,1.0,Low,1,1,1.0,0.75,Active,0,0.5356558594681617,High Risk,0
15735400,1022,Surabaya,22,18-25,11000000,Very High Income,65996512.02,Low Risk,213587.71891348684,0.41168210412772627,0.13774835761777665,2.0,Medium,2,1,1.0,1.0,Active,0,0.5215483446009732,High Risk,0
15735572,1024,Surabaya,37,36-45,26000000,Very High Income,0.0,Very High Risk,0.0,0.0,,2.0,Medium,2,1,0.25,0.0,Inactive,0,0.8727334268168851,Very High Risk,1
15735632,1021,Surabaya,54,46-55,17000000,Very High Income,0.0,Very High Risk,0.0,0.0,,2.0,Medium,2,1,1.0,0.25,Inactive,-1,0.7266573183114936,Very High Risk,0
15735636,1024,Surabaya,55,46-55,0,Low Income,377738.075,High Risk,755476.1500000001,151095230.0,inf,2.0,Medium,2,1,1.0,0.5,Active,0,0.7336534035845684,Very High Risk,0
15735688,1023,Surabaya,37,36-45,26000000,Very High Income,204492.5,High Risk,408985.0,81797000.0,inf,2.5,High,3,2,1.0,0.25,Inactive,1,0.6701823175951089,High Risk,0
15735719,1024,Surabaya,46,46-55,20000000,Very High Income,92424574.75,Low Risk,169065.93355527503,-0.19624373745617255,-0.06517639819748253,2.0,Medium,2,1,1.0,0.75,Active,0,0.5188543813650186,High Risk,0
15735784,1021,Surabaya,41,36-45,28000000,Very High Income,63513841.43,Low Risk,346875.5970647114,-1.2438252968809045,-0.41630430056759743,2.0,Medium,2,1,1.0,0.75,Active,1,0.5165229954999987,High Risk,0
15735849,1022,Surabaya,56,55+,17000000,Very High Income,436207.065,High Risk,316582.0791561815,40488242.0,inf,2.25,High,3,2,1.0,0.75,Active,1,0.6043979465514997,High Risk,0
15735968,1024,Surabaya,41,36-45,47000000,Very High Income,150524399.35,Low Risk,159863.97347406534,-0.1766687103015409,-0.058880868596296786,2.0,Medium,2,1,1.0,0.75,Active,1,0.3652371032351992,Medium Risk,1
15736008,1021,Surabaya,38,36-45,31000000,Very High Income,53002322.57,Low Risk,153640.24565957102,0.5819901726166734,0.1937457927163007,1.0,Low,1,1,1.0,0.75,Active,-1,0.5617591774279082,High Risk,0
15736043,1023,Surabaya,64,55+,28000000,Very High Income,0.0,Very High Risk,0.0,0.0,,2.0,Medium,2,1,1.0,0.25,Inactive,-1,0.6862337411150332,High Risk,0
15736124,1021,Surabaya,64,55+,30000000,Very High Income,33468593.380000003,Low Risk,219257.1542814147,1.3921909405612771,0.4625123588871016,1.75,Medium,2,2,1.0,0.75,Active,0,0.5489078739575338,High Risk,1
15736154,1021,Surabaya,65,55+,19000000,Very High Income,0.0,Very High Risk,0.0,0.0,,2.25,High,3,2,1.0,0.25,Inactive,-1,0.7077027223054978,Very High Risk,0
15736228,1021,Surabaya,50,46-55,25000000,Very High Income,808356.88,Medium Risk,570929.0862397825,81119384.0,inf,1.0,Low,1,1,1.0,0.5,Active,1,0.6877978905735549,High Risk,1
15736250,1023,Surabaya,65,55+,26000000,Very High Income,127184392.85,Low Risk,167728.5,-0.2632356910712692,-0.08774523104563281,2.0,Medium,2,1,1.0,0.25,Inactive,0,0.5745075112320257,High Risk,0
15736254,1023,Surabaya,24,18-25,4000000,Medium Income,54257720.31,Low Risk,316950.45263416175,-1.1593577428525417,-0.3874431075729823,1.0,Low,1,1,1.0,0.75,Active,0,0.6598053230701441,High Risk,0
15736274,1022,Surabaya,57,55+,20000000,Very High Income,47062553.9,Low Risk,164450.51525813676,-0.24618639052915414,-0.08038146501498553,3.0,High,3,1,0.25,0.75,Active,1,0.6389318905845838,High Risk,1
15736287,1024,Surabaya,36,36-45,23000000,Very High Income,10953131.59,Low Risk,157221.29551368032,-2.8794577246897197,-0.9606942251255394,2.0,Medium,2,1,1.0,0.5,Active,1,0.6392302010005255,High Risk,0
15736302,1022,Surabaya,61,55+,25000000,Very High Income,113151894.5,Low Risk,107784.36705447285,0.16512505911593958,0.05504168685882179,2.0,Medium,2,1,1.0,0.5,Active,-1,0.5361972026872194,High Risk,0
15736371,1022,Surabaya,47,46-55,22000000,Very High Income,0.0,Very High Risk,0.0,0.0,,2.0,Medium,2,1,1.0,0.25,Inactive,-1,0.7082829650403752,Very High Risk,0
15736413,1023,Surabaya,67,55+,26000000,Very High Income,73686599.72,Low Risk,165159.89291466415,0.3921652831143428,0.13071381735433318,2.25,High,3,2,1.0,1.0,Active,0,0.44762061067114955,Medium Risk,0
15736420,1021,Surabaya,35,26-35,15000000,Very High Income,60088062.81,Low Risk,180091.8013354578,-0.47877228229836,-0.159456013225386,1.0,Low,1,1,1.0,0.5,Active,1,0.6690461666197035,High Risk,0
15736495,1021,Surabaya,54,46-55,21000000,Very High Income,66263505.22,Low Risk,78606.81650043673,0.20568035968510429,0.068560120930757,1.5,Medium,2,2,1.0,0.25,Inactive,0,0.6731285553849812,High Risk,0
15736717,1024,Surabaya,67,55+,22000000,Very High Income,0.0,Very High Risk,0.0,0.0,,1.0,Low,1,1,1.0,0.25,Inactive,-1,0.7547023838305692,Very High Risk,0
15736730,1022,Surabaya,69,55+,25000000,Very High Income,19578740.1,Low Risk,5700.0,0.058234896903364974,0.019411633292731878,1.0,Low,1,1,1.0,0.5,Active,0,0.6702241807694491,High Risk,0
15736769,1022,Surabaya,27,26-35,39000000,Very High Income,0.0,Very High Risk,0.0,0.0,,3.0,High,3,1,1.0,0.0,Inactive,0,0.6545138049417338,High Risk,1
15736879,1024,Surabaya,60,55+,23000000,Very High Income,131889849.1,Low Risk,175887.32964789326,-0.16825695559310558,-0.055993797109913736,1.0,Low,1,1,1.0,0.5,Active,0,0.5724230141710044,High Risk,1
15736963,1023,Surabaya,31,26-35,14000000,Very High Income,152091696.7,Low Risk,147525.815625605,-0.20096295258027444,-0.06699481692875228,1.0,Low,1,1,1.0,0.75,Active,0,0.5314598766047892,High Risk,0
15736990,1022,Surabaya,22,18-25,19000000,Very High Income,97588898.8,Low Risk,0.0,0.0,0.0,1.0,Low,1,1,1.0,0.25,Inactive,-1,0.674359708960966,High Risk,1
15737025,1023,Surabaya,33,26-35,33000000,Very High Income,40455208.2,Low Risk,73354.71589645754,0.03754424654594323,0.012932173921727705,1.0,Low,1,1,1.0,0.75,Active,0,0.5661566308481419,High Risk,0
15737051,1022,Surabaya,25,18-25,10000000,High Income,91757267.62,Low Risk,189956.3628494713,-0.433386053473695,-0.14461855831357323,2.5,High,3,2,1.0,0.75,Active,0,0.5330181426267416,High Risk,1
15737080,1022,Surabaya,29,26-35,40000000,Very High Income,0.0,Very High Risk,0.0,0.0,,1.0,Low,1,1,1.0,0.0,Inactive,0,0.7436777718678981,Very High Risk,0
15737194,1022,Surabaya,40,36-45,54000000,Very High Income,124834507.75,Low Risk,218103.76205891086,-0.4269601265335853,-0.14247218231427938,1.75,Medium,3,3,1.0,0.75,Active,0,0.37516994021202266,Medium Risk,0
15737267,1023,Surabaya,57,55+,20000000,Very High Income,764309.77,Medium Risk,882561.1633351182,152292204.0,inf,3.0,High,3,1,1.0,0.75,Active,0,0.5582515854133838,High Risk,1
15737275,1022,Surabaya,58,55+,29000000,Very High Income,41102618.45,Low Risk,259463.09800046711,1.3277610328041245,0.44112775744901506,2.0,Medium,2,1,1.0,0.75,Active,-1,0.5338305589489838,High Risk,0
15737310,1023,Surabaya,38,36-45,52000000,Very High Income,87601335.94,Low Risk,160555.54474464591,-0.3201137592415745,-0.10656462909974425,1.0,Low,1,1,1.0,0.5,Active,0,0.5073167405699239,High Risk,1
15737354,1023,Surabaya,44,36-45,60000000,Very High Income,6620072.94,Low Risk,277631.66090748727,8.827545999729054,2.886239628599581,2.25,High,3,2,1.0,0.75,Active,-1,0.440588884250729,Medium Risk,0
15737404,1021,Surabaya,57,55+,16000000,Very High Income,647539.99,Medium Risk,756804.7718553974,143830748.0,inf,2.5,High,3,2,1.0,0.5,Active,1,0.6513931625627564,High Risk,0
15737408,1023,Surabaya,61,55+,21000000,Very High Income,23828310.01,Low Risk,304175.13220402045,-2.613373461022782,-0.8768445212044637,4.25,Very High,5,2,0.25,0.75,Active,0,0.5989857311768674,High Risk,1
15737556,1024,Surabaya,42,36-45,60000000,Very High Income,287820.25,High Risk,575640.5,115128100.0,inf,1.0,Low,1,1,1.0,0.25,Inactive,1,0.6147878282038114,High Risk,0
15737705,1024,Surabaya,65,55+,15000000,Very High Income,301365.80000000005,High Risk,211521.15754026436,49282540.0,inf,2.0,Medium,2,1,1.0,0.75,Active,1,0.623478787250156,High Risk,0
15737782,1023,Surabaya,42,36-45,45000000,Very High Income,24887854.07,Low Risk,187409.06967291274,-0.961339627208815,-0.31709922034945937,1.0,Low,1,1,1.0,0.75,Active,0,0.5366330673081237,High Risk,0
15737792,1021,Surabaya,50,46-55,23000000,Very High Income,131154339.4,Low Risk,280699.61797622737,-0.37001179354847274,-0.12333726545481483,1.0,Low,1,1,1.0,0.25,Inactive,0,0.6282346925316961,High Risk,1
15737814,1024,Surabaya,62,55+,20000000,Very High Income,97510828.96,Low Risk,236849.0,-0.48520087817948093,-0.161733627716439,1.0,Low,1,1,1.0,0.5,Active,0,0.6156348711253559,High Risk,1
15737909,1022,Surabaya,53,46-55,19000000,Very High Income,14736542.55,Low Risk,314699.6155896127,-4.380416915378468,-1.472818450601865,1.0,Low,1,1,1.0,0.75,Active,-1,0.6416838364761723,High Risk,0
15737971,1024,Surabaya,35,26-35,57000000,Very High Income,57743659.97,Low Risk,174636.16087048905,-0.31423125629886156,-0.10370730488326411,1.0,Low,1,1,1.0,0.5,Active,0,0.5168965386217641,High Risk,0
15737977,1023,Surabaya,68,55+,27000000,Very High Income,86643150.66,Low Risk,421542.42513061484,-1.0979157037339147,-0.3673014571722496,2.5,High,3,2,1.0,0.75,Active,1,0.47533341675656915,Medium Risk,0
15737998,1021,Surabaya,25,18-25,10000000,High Income,47814946.77,Low Risk,237167.5,-0.9895682311704621,-0.3298560839383513,2.0,Medium,2,1,1.0,0.5,Active,0,0.6524917657903753,High Risk,0
15738063,1023,Surabaya,67,55+,15000000,Very High Income,236794.98,High Risk,276540.3929933814,42291296.0,inf,2.25,High,3,2,1.0,0.75,Active,0,0.6119343867713197,High Risk,0
15738148,1022,Surabaya,65,55+,24000000,Very High Income,880642.8400000001,Medium Risk,612476.6965626859,100841812.0,inf,1.0,Low,1,1,1.0,1.0,Active,0,0.5811589641078032,High Risk,0
15738150,1024,Surabaya,67,55+,21000000,Very High Income,90047061.45,Low Risk,101748.0,-0.2256061107539717,-0.07520203775172041,3.0,High,3,1,1.0,0.25,Inactive,0,0.5812321505864827,High Risk,1
15738166,1021,Surabaya,52,46-55,25000000,Very High Income,9025105.26,Low Risk,337608.8460219163,-7.039297866852036,-2.3792653479427313,3.75,Very High,4,2,1.0,0.75,Active,0,0.49732852533176414,Medium Risk,1
15738174,1024,Surabaya,64,55+,27000000,Very High Income,226284577.6,Low Risk,11855.0,-0.010477133285199294,-0.003492377777166341,1.0,Low,1,1,1.0,0.5,Active,-1,0.46934677620215604,Medium Risk,1
15738219,1021,Surabaya,30,26-35,13000000,Very High Income,146442734.1,Low Risk,103528.03311663948,-0.1267701751662253,-0.0422469475168626,1.0,Low,1,1,1.0,0.75,Active,0,0.5404235699891142,High Risk,0
15738224,1024,Surabaya,43,36-45,28000000,Very High Income,59815319.64,Low Risk,147878.29164862796,-0.46437510042198804,-0.15454897120772043,2.25,High,3,2,1.0,1.0,Active,0,0.45325780989983816,Medium Risk,0
15738248,1021,Surabaya,40,36-45,53000000,Very High Income,84194289.2,Low Risk,235367.41396378557,0.5779621405532948,0.19254520549500204,1.5,Medium,2,2,1.0,0.75,Active,0,0.42849893705720526,Medium Risk,0
15738267,1023,Surabaya,59,55+,0,Low Income,1098166.905,Low Risk,759958.6032763098,171113054.0,inf,2.0,Medium,2,1,1.0,1.0,Active,0,0.6227327848256589,High Risk,0
15738318,1022,Surabaya,28,26-35,33000000,Very High Income,466282.685,High Risk,352491.56226232904,50419558.0,inf,2.0,Medium,2,1,1.0,0.75,Active,-1,0.5571767125807621,High Risk,0
15738487,1021,Surabaya,47,46-55,17000000,Very High Income,58755909.65,Low Risk,221112.75689264666,-0.792241385243369,-0.26425040258402455,1.0,Low,1,1,1.0,0.75,Active,0,0.6078205895302542,High Risk,0
15738627,1023,Surabaya,34,26-35,55000000,Very High Income,665582.69,Medium Risk,779132.7760013146,148791738.0,inf,2.5,High,3,2,1.0,0.75,Active,0,0.45293325481590435,Medium Risk,0
15738634,1022,Surabaya,26,26-35,33000000,Very High Income,74124974.44,Low Risk,230698.19582375008,-0.11513048067385019,-0.0373997854526853,1.0,Low,1,1,1.0,1.0,Active,0,0.47951036268369795,Medium Risk,0
15738751,1023,Surabaya,22,18-25,6000000,Medium Income,0.0,Very High Risk,0.0,0.0,,1.0,Low,1,1,1.0,0.25,Inactive,-1,0.8135003142981482,Very High Risk,0
15738889,1022,Surabaya,62,55+,23000000,Very High Income,62619375.15,Low Risk,167327.02618724408,-0.6194245121269749,-0.20672661322002073,1.0,Low,1,1,1.0,0.75,Active,0,0.5821542086859829,High Risk,0
15738907,1024,Surabaya,36,36-45,43000000,Very High Income,43076539.57,Low Risk,108876.5,0.5061421647420785,0.16871405883559137,1.5,Medium,2,2,1.0,0.5,Active,0,0.5588670618156226,High Risk,0
15738954,1021,Surabaya,36,36-45,52000000,Very High Income,83631356.43,Low Risk,153694.4444026849,-0.35559565612064964,-0.11861057796348866,1.0,Low,1,1,1.0,0.75,Active,-1,0.4559105610684553,Medium Risk,0
15738980,1021,Surabaya,35,26-35,15000000,Very High Income,359771.85,High Risk,417844.26198752166,77449070.0,inf,1.25,Medium,2,2,1.0,0.75,Active,0,0.658238668869808,High Risk,0
15739042,1024,Surabaya,38,36-45,55000000,Very High Income,107166834.7,Low Risk,195413.03056858823,0.44397622196889464,0.14783341762537966,1.0,Low,1,1,0.25,0.75,Active,0,0.5468778192500539,High Risk,1
15739054,1021,Surabaya,35,26-35,29000000,Very High Income,134779134.15,Low Risk,21603.5,-0.03204992678801851,-0.010683309008585606,2.0,Medium,2,1,1.0,0.5,Active,-1,0.501249287791756,High Risk,0
15739160,1021,Surabaya,61,55+,25000000,Very High Income,0.0,Very High Risk,0.0,0.0,,1.0,Low,1,1,1.0,0.25,Inactive,-1,0.7436777718678982,Very High Risk,0
15739168,1021,Surabaya,42,36-45,44000000,Very High Income,118434568.1,Low Risk,112325.8147147544,0.12028096740982529,0.04013975935433327,1.25,Medium,2,2,1.0,0.5,Active,1,0.4962433384959209,Medium Risk,0
15739438,1021,Surabaya,52,46-55,15000000,Very High Income,12793151.87,Low Risk,366540.3161186138,-5.83383163517655,-1.9754542897952014,1.0,Low,1,1,1.0,0.75,Active,1,0.6582028122513065,High Risk,0
15739476,1024,Surabaya,40,36-45,54000000,Very High Income,40755256.09,Low Risk,112223.32971468098,0.5169723344287382,0.17220169225030296,3.0,High,3,1,0.25,0.75,Active,0,0.519891475254952,High Risk,1
15739548,1022,Surabaya,35,26-35,22000000,Very High Income,76101836.85,Low Risk,214553.35906637926,-0.5055439242720975,-0.16829066411288007,1.0,Low,1,1,1.0,0.75,Active,1,0.5732061687377041,High Risk,0
